id,number,type,date,time,scheduled_laps,is_cancelled,point_system_id,round_id
3015,1,FP1,2012-11-23,,,f,1,878
3016,2,FP2,2012-11-23,,,f,1,878
3012,3,Q1,2012-11-24,,,f,1,878
3013,4,Q2,2012-11-24,,,f,1,878
3014,5,Q3,2012-11-24,,,f,1,878
3017,6,FP3,2012-11-24,,,f,1,878
3011,7,R,2012-11-25,16:00:00,,f,16,878
3022,1,FP1,2013-03-15,,,f,1,879
3023,2,FP2,2013-03-15,,,f,1,879
3019,3,Q1,2013-03-16,,,f,1,879
3020,4,Q2,2013-03-16,,,f,1,879
3021,5,Q3,2013-03-16,,,f,1,879
3024,6,FP3,2013-03-16,,,f,1,879
3018,7,R,2013-03-17,06:00:00,,f,16,879
3029,1,FP1,2013-03-22,,,f,1,880
3030,2,FP2,2013-03-22,,,f,1,880
3026,3,Q1,2013-03-23,,,f,1,880
3027,4,Q2,2013-03-23,,,f,1,880
3028,5,Q3,2013-03-23,,,f,1,880
3031,6,FP3,2013-03-23,,,f,1,880
3025,7,R,2013-03-24,08:00:00,,f,16,880
3036,1,FP1,2013-04-12,,,f,1,881
3037,2,FP2,2013-04-12,,,f,1,881
3033,3,Q1,2013-04-13,,,f,1,881
3034,4,Q2,2013-04-13,,,f,1,881
3035,5,Q3,2013-04-13,,,f,1,881
3038,6,FP3,2013-04-13,,,f,1,881
3032,7,R,2013-04-14,07:00:00,,f,16,881
3043,1,FP1,2013-04-19,,,f,1,882
3044,2,FP2,2013-04-19,,,f,1,882
3040,3,Q1,2013-04-20,,,f,1,882
3041,4,Q2,2013-04-20,,,f,1,882
3042,5,Q3,2013-04-20,,,f,1,882
3045,6,FP3,2013-04-20,,,f,1,882
3039,7,R,2013-04-21,12:00:00,,f,16,882
3050,1,FP1,2013-05-10,,,f,1,883
3051,2,FP2,2013-05-10,,,f,1,883
3047,3,Q1,2013-05-11,,,f,1,883
3048,4,Q2,2013-05-11,,,f,1,883
3049,5,Q3,2013-05-11,,,f,1,883
3052,6,FP3,2013-05-11,,,f,1,883
3046,7,R,2013-05-12,12:00:00,,f,16,883
3057,1,FP1,2013-05-23,,,f,1,884
3058,2,FP2,2013-05-23,,,f,1,884
3054,3,Q1,2013-05-25,,,f,1,884
3055,4,Q2,2013-05-25,,,f,1,884
3056,5,Q3,2013-05-25,,,f,1,884
3059,6,FP3,2013-05-25,,,f,1,884
3053,7,R,2013-05-26,12:00:00,,f,16,884
3064,1,FP1,2013-06-07,,,f,1,885
3065,2,FP2,2013-06-07,,,f,1,885
3061,3,Q1,2013-06-08,,,f,1,885
3062,4,Q2,2013-06-08,,,f,1,885
3063,5,Q3,2013-06-08,,,f,1,885
3066,6,FP3,2013-06-08,,,f,1,885
3060,7,R,2013-06-09,18:00:00,,f,16,885
3071,1,FP1,2013-06-28,,,f,1,886
3072,2,FP2,2013-06-28,,,f,1,886
3068,3,Q1,2013-06-29,,,f,1,886
3069,4,Q2,2013-06-29,,,f,1,886
3070,5,Q3,2013-06-29,,,f,1,886
3073,6,FP3,2013-06-29,,,f,1,886
3067,7,R,2013-06-30,12:00:00,,f,16,886
3078,1,FP1,2013-07-05,,,f,1,887
3079,2,FP2,2013-07-05,,,f,1,887
3075,3,Q1,2013-07-06,,,f,1,887
3076,4,Q2,2013-07-06,,,f,1,887
3077,5,Q3,2013-07-06,,,f,1,887
3080,6,FP3,2013-07-06,,,f,1,887
3074,7,R,2013-07-07,12:00:00,,f,16,887
3085,1,FP1,2013-07-26,,,f,1,888
3086,2,FP2,2013-07-26,,,f,1,888
3082,3,Q1,2013-07-27,,,f,1,888
3083,4,Q2,2013-07-27,,,f,1,888
3084,5,Q3,2013-07-27,,,f,1,888
3087,6,FP3,2013-07-27,,,f,1,888
3081,7,R,2013-07-28,12:00:00,,f,16,888
3092,1,FP1,2013-08-23,,,f,1,889
3093,2,FP2,2013-08-23,,,f,1,889
3089,3,Q1,2013-08-24,,,f,1,889
3090,4,Q2,2013-08-24,,,f,1,889
3091,5,Q3,2013-08-24,,,f,1,889
3094,6,FP3,2013-08-24,,,f,1,889
3088,7,R,2013-08-25,12:00:00,,f,16,889
3099,1,FP1,2013-09-06,,,f,1,890
3100,2,FP2,2013-09-06,,,f,1,890
3096,3,Q1,2013-09-07,,,f,1,890
3097,4,Q2,2013-09-07,,,f,1,890
3098,5,Q3,2013-09-07,,,f,1,890
3101,6,FP3,2013-09-07,,,f,1,890
3095,7,R,2013-09-08,12:00:00,,f,16,890
3106,1,FP1,2013-09-20,,,f,1,891
3107,2,FP2,2013-09-20,,,f,1,891
3103,3,Q1,2013-09-21,,,f,1,891
3104,4,Q2,2013-09-21,,,f,1,891
3105,5,Q3,2013-09-21,,,f,1,891
3108,6,FP3,2013-09-21,,,f,1,891
3102,7,R,2013-09-22,12:00:00,,f,16,891
3113,1,FP1,2013-10-04,,,f,1,892
3114,2,FP2,2013-10-04,,,f,1,892
3110,3,Q1,2013-10-05,,,f,1,892
3111,4,Q2,2013-10-05,,,f,1,892
3112,5,Q3,2013-10-05,,,f,1,892
3115,6,FP3,2013-10-05,,,f,1,892
3109,7,R,2013-10-06,06:00:00,,f,16,892
3120,1,FP1,2013-10-11,,,f,1,893
3121,2,FP2,2013-10-11,,,f,1,893
3117,3,Q1,2013-10-12,,,f,1,893
3118,4,Q2,2013-10-12,,,f,1,893
3119,5,Q3,2013-10-12,,,f,1,893
3122,6,FP3,2013-10-12,,,f,1,893
3116,7,R,2013-10-13,06:00:00,,f,16,893
3127,1,FP1,2013-10-25,,,f,1,894
3128,2,FP2,2013-10-25,,,f,1,894
3124,3,Q1,2013-10-26,,,f,1,894
3125,4,Q2,2013-10-26,,,f,1,894
3126,5,Q3,2013-10-26,,,f,1,894
3129,6,FP3,2013-10-26,,,f,1,894
3123,7,R,2013-10-27,09:30:00,,f,16,894
3134,1,FP1,2013-11-01,,,f,1,895
3135,2,FP2,2013-11-01,,,f,1,895
3131,3,Q1,2013-11-02,,,f,1,895
3132,4,Q2,2013-11-02,,,f,1,895
3133,5,Q3,2013-11-02,,,f,1,895
3136,6,FP3,2013-11-02,,,f,1,895
3130,7,R,2013-11-03,13:00:00,,f,16,895
3141,1,FP1,2013-11-15,,,f,1,896
3142,2,FP2,2013-11-15,,,f,1,896
3138,3,Q1,2013-11-16,,,f,1,896
3139,4,Q2,2013-11-16,,,f,1,896
3140,5,Q3,2013-11-16,,,f,1,896
3143,6,FP3,2013-11-16,,,f,1,896
3137,7,R,2013-11-17,19:00:00,,f,16,896
3148,1,FP1,2013-11-22,,,f,1,897
3149,2,FP2,2013-11-22,,,f,1,897
3145,3,Q1,2013-11-23,,,f,1,897
3146,4,Q2,2013-11-23,,,f,1,897
3147,5,Q3,2013-11-23,,,f,1,897
3150,6,FP3,2013-11-23,,,f,1,897
3144,7,R,2013-11-24,16:00:00,,f,16,897
3155,1,FP1,2014-03-14,,,f,1,898
3156,2,FP2,2014-03-14,,,f,1,898
3152,3,Q1,2014-03-15,,,f,1,898
3153,4,Q2,2014-03-15,,,f,1,898
3154,5,Q3,2014-03-15,,,f,1,898
3157,6,FP3,2014-03-15,,,f,1,898
3151,7,R,2014-03-16,06:00:00,,f,16,898
3162,1,FP1,2014-03-28,,,f,1,899
3163,2,FP2,2014-03-28,,,f,1,899
3159,3,Q1,2014-03-29,,,f,1,899
3160,4,Q2,2014-03-29,,,f,1,899
3161,5,Q3,2014-03-29,,,f,1,899
3164,6,FP3,2014-03-29,,,f,1,899
3158,7,R,2014-03-30,08:00:00,,f,16,899
3169,1,FP1,2014-04-04,,,f,1,900
3170,2,FP2,2014-04-04,,,f,1,900
3166,3,Q1,2014-04-05,,,f,1,900
3167,4,Q2,2014-04-05,,,f,1,900
3168,5,Q3,2014-04-05,,,f,1,900
3171,6,FP3,2014-04-05,,,f,1,900
3165,7,R,2014-04-06,15:00:00,,f,16,900
3176,1,FP1,2014-04-18,,,f,1,901
3177,2,FP2,2014-04-18,,,f,1,901
3173,3,Q1,2014-04-19,,,f,1,901
3174,4,Q2,2014-04-19,,,f,1,901
3175,5,Q3,2014-04-19,,,f,1,901
3178,6,FP3,2014-04-19,,,f,1,901
3172,7,R,2014-04-20,07:00:00,,f,16,901
3183,1,FP1,2014-05-09,,,f,1,902
3184,2,FP2,2014-05-09,,,f,1,902
3180,3,Q1,2014-05-10,,,f,1,902
3181,4,Q2,2014-05-10,,,f,1,902
3182,5,Q3,2014-05-10,,,f,1,902
3185,6,FP3,2014-05-10,,,f,1,902
3179,7,R,2014-05-11,12:00:00,,f,16,902
3190,1,FP1,2014-05-22,,,f,1,903
3191,2,FP2,2014-05-22,,,f,1,903
3187,3,Q1,2014-05-24,,,f,1,903
3188,4,Q2,2014-05-24,,,f,1,903
3189,5,Q3,2014-05-24,,,f,1,903
3192,6,FP3,2014-05-24,,,f,1,903
3186,7,R,2014-05-25,12:00:00,,f,16,903
3197,1,FP1,2014-06-06,,,f,1,904
3198,2,FP2,2014-06-06,,,f,1,904
3194,3,Q1,2014-06-07,,,f,1,904
3195,4,Q2,2014-06-07,,,f,1,904
3196,5,Q3,2014-06-07,,,f,1,904
3199,6,FP3,2014-06-07,,,f,1,904
3193,7,R,2014-06-08,18:00:00,,f,16,904
3204,1,FP1,2014-06-20,,,f,1,905
3205,2,FP2,2014-06-20,,,f,1,905
3201,3,Q1,2014-06-21,,,f,1,905
3202,4,Q2,2014-06-21,,,f,1,905
3203,5,Q3,2014-06-21,,,f,1,905
3206,6,FP3,2014-06-21,,,f,1,905
3200,7,R,2014-06-22,12:00:00,,f,16,905
3211,1,FP1,2014-07-04,,,f,1,906
3212,2,FP2,2014-07-04,,,f,1,906
3208,3,Q1,2014-07-05,,,f,1,906
3209,4,Q2,2014-07-05,,,f,1,906
3210,5,Q3,2014-07-05,,,f,1,906
3213,6,FP3,2014-07-05,,,f,1,906
3207,7,R,2014-07-06,12:00:00,,f,16,906
3218,1,FP1,2014-07-18,,,f,1,907
3219,2,FP2,2014-07-18,,,f,1,907
3215,3,Q1,2014-07-19,,,f,1,907
3216,4,Q2,2014-07-19,,,f,1,907
3217,5,Q3,2014-07-19,,,f,1,907
3220,6,FP3,2014-07-19,,,f,1,907
3214,7,R,2014-07-20,12:00:00,,f,16,907
3225,1,FP1,2014-07-25,,,f,1,908
3226,2,FP2,2014-07-25,,,f,1,908
3222,3,Q1,2014-07-26,,,f,1,908
3223,4,Q2,2014-07-26,,,f,1,908
3224,5,Q3,2014-07-26,,,f,1,908
3227,6,FP3,2014-07-26,,,f,1,908
3221,7,R,2014-07-27,12:00:00,,f,16,908
3232,1,FP1,2014-08-22,,,f,1,909
3233,2,FP2,2014-08-22,,,f,1,909
3229,3,Q1,2014-08-23,,,f,1,909
3230,4,Q2,2014-08-23,,,f,1,909
3231,5,Q3,2014-08-23,,,f,1,909
3234,6,FP3,2014-08-23,,,f,1,909
3228,7,R,2014-08-24,12:00:00,,f,16,909
3239,1,FP1,2014-09-05,,,f,1,910
3240,2,FP2,2014-09-05,,,f,1,910
3236,3,Q1,2014-09-06,,,f,1,910
3237,4,Q2,2014-09-06,,,f,1,910
3238,5,Q3,2014-09-06,,,f,1,910
3241,6,FP3,2014-09-06,,,f,1,910
3235,7,R,2014-09-07,12:00:00,,f,16,910
3246,1,FP1,2014-09-19,,,f,1,911
3247,2,FP2,2014-09-19,,,f,1,911
3243,3,Q1,2014-09-20,,,f,1,911
3244,4,Q2,2014-09-20,,,f,1,911
3245,5,Q3,2014-09-20,,,f,1,911
3248,6,FP3,2014-09-20,,,f,1,911
3242,7,R,2014-09-21,12:00:00,,f,16,911
3253,1,FP1,2014-10-03,,,f,1,912
3254,2,FP2,2014-10-03,,,f,1,912
3250,3,Q1,2014-10-04,,,f,1,912
3251,4,Q2,2014-10-04,,,f,1,912
3252,5,Q3,2014-10-04,,,f,1,912
3255,6,FP3,2014-10-04,,,f,1,912
3249,7,R,2014-10-05,06:00:00,,f,16,912
3260,1,FP1,2014-10-10,,,f,1,913
3261,2,FP2,2014-10-10,,,f,1,913
3257,3,Q1,2014-10-11,,,f,1,913
3258,4,Q2,2014-10-11,,,f,1,913
3259,5,Q3,2014-10-11,,,f,1,913
3262,6,FP3,2014-10-11,,,f,1,913
3256,7,R,2014-10-12,11:00:00,,f,16,913
3267,1,FP1,2014-10-31,,,f,1,914
3268,2,FP2,2014-10-31,,,f,1,914
3264,3,Q1,2014-11-01,,,f,1,914
3265,4,Q2,2014-11-01,,,f,1,914
3266,5,Q3,2014-11-01,,,f,1,914
3269,6,FP3,2014-11-01,,,f,1,914
3263,7,R,2014-11-02,20:00:00,,f,16,914
3274,1,FP1,2014-11-07,,,f,1,915
3275,2,FP2,2014-11-07,,,f,1,915
3271,3,Q1,2014-11-08,,,f,1,915
3272,4,Q2,2014-11-08,,,f,1,915
3273,5,Q3,2014-11-08,,,f,1,915
3276,6,FP3,2014-11-08,,,f,1,915
3270,7,R,2014-11-09,16:00:00,,f,16,915
3281,1,FP1,2014-11-21,,,f,1,916
3282,2,FP2,2014-11-21,,,f,1,916
3278,3,Q1,2014-11-22,,,f,1,916
3279,4,Q2,2014-11-22,,,f,1,916
3280,5,Q3,2014-11-22,,,f,1,916
3283,6,FP3,2014-11-22,,,f,1,916
3277,7,R,2014-11-23,13:00:00,,f,16,916
3288,1,FP1,2015-03-13,,,f,1,917
3289,2,FP2,2015-03-13,,,f,1,917
3285,3,Q1,2015-03-14,,,f,1,917
3286,4,Q2,2015-03-14,,,f,1,917
3287,5,Q3,2015-03-14,,,f,1,917
3290,6,FP3,2015-03-14,,,f,1,917
3284,7,R,2015-03-15,05:00:00,,f,16,917
3295,1,FP1,2015-03-27,,,f,1,918
3296,2,FP2,2015-03-27,,,f,1,918
3292,3,Q1,2015-03-28,,,f,1,918
3293,4,Q2,2015-03-28,,,f,1,918
3294,5,Q3,2015-03-28,,,f,1,918
3297,6,FP3,2015-03-28,,,f,1,918
3291,7,R,2015-03-29,07:00:00,,f,16,918
3302,1,FP1,2015-04-10,,,f,1,919
3303,2,FP2,2015-04-10,,,f,1,919
3299,3,Q1,2015-04-11,,,f,1,919
3300,4,Q2,2015-04-11,,,f,1,919
3301,5,Q3,2015-04-11,,,f,1,919
3304,6,FP3,2015-04-11,,,f,1,919
3298,7,R,2015-04-12,06:00:00,,f,16,919
3309,1,FP1,2015-04-17,,,f,1,920
3310,2,FP2,2015-04-17,,,f,1,920
3306,3,Q1,2015-04-18,,,f,1,920
3307,4,Q2,2015-04-18,,,f,1,920
3308,5,Q3,2015-04-18,,,f,1,920
3311,6,FP3,2015-04-18,,,f,1,920
3305,7,R,2015-04-19,15:00:00,,f,16,920
3316,1,FP1,2015-05-08,,,f,1,921
3317,2,FP2,2015-05-08,,,f,1,921
3313,3,Q1,2015-05-09,,,f,1,921
3314,4,Q2,2015-05-09,,,f,1,921
3315,5,Q3,2015-05-09,,,f,1,921
3318,6,FP3,2015-05-09,,,f,1,921
3312,7,R,2015-05-10,12:00:00,,f,16,921
3323,1,FP1,2015-05-21,,,f,1,922
3324,2,FP2,2015-05-21,,,f,1,922
3320,3,Q1,2015-05-23,,,f,1,922
3321,4,Q2,2015-05-23,,,f,1,922
3322,5,Q3,2015-05-23,,,f,1,922
3325,6,FP3,2015-05-23,,,f,1,922
3319,7,R,2015-05-24,12:00:00,,f,16,922
3330,1,FP1,2015-06-05,,,f,1,923
3331,2,FP2,2015-06-05,,,f,1,923
3327,3,Q1,2015-06-06,,,f,1,923
3328,4,Q2,2015-06-06,,,f,1,923
3329,5,Q3,2015-06-06,,,f,1,923
3332,6,FP3,2015-06-06,,,f,1,923
3326,7,R,2015-06-07,18:00:00,,f,16,923
3337,1,FP1,2015-06-19,,,f,1,924
3338,2,FP2,2015-06-19,,,f,1,924
3334,3,Q1,2015-06-20,,,f,1,924
3335,4,Q2,2015-06-20,,,f,1,924
3336,5,Q3,2015-06-20,,,f,1,924
3339,6,FP3,2015-06-20,,,f,1,924
3333,7,R,2015-06-21,12:00:00,,f,16,924
3344,1,FP1,2015-07-03,,,f,1,925
3345,2,FP2,2015-07-03,,,f,1,925
3341,3,Q1,2015-07-04,,,f,1,925
3342,4,Q2,2015-07-04,,,f,1,925
3343,5,Q3,2015-07-04,,,f,1,925
3346,6,FP3,2015-07-04,,,f,1,925
3340,7,R,2015-07-05,12:00:00,,f,16,925
3351,1,FP1,2015-07-24,,,f,1,926
3352,2,FP2,2015-07-24,,,f,1,926
3348,3,Q1,2015-07-25,,,f,1,926
3349,4,Q2,2015-07-25,,,f,1,926
3350,5,Q3,2015-07-25,,,f,1,926
3353,6,FP3,2015-07-25,,,f,1,926
3347,7,R,2015-07-26,12:00:00,,f,16,926
3358,1,FP1,2015-08-21,,,f,1,927
3359,2,FP2,2015-08-21,,,f,1,927
3355,3,Q1,2015-08-22,,,f,1,927
3356,4,Q2,2015-08-22,,,f,1,927
3357,5,Q3,2015-08-22,,,f,1,927
3360,6,FP3,2015-08-22,,,f,1,927
3354,7,R,2015-08-23,12:00:00,,f,16,927
3365,1,FP1,2015-09-04,,,f,1,928
3366,2,FP2,2015-09-04,,,f,1,928
3362,3,Q1,2015-09-05,,,f,1,928
3363,4,Q2,2015-09-05,,,f,1,928
3364,5,Q3,2015-09-05,,,f,1,928
3367,6,FP3,2015-09-05,,,f,1,928
3361,7,R,2015-09-06,12:00:00,,f,16,928
3372,1,FP1,2015-09-18,,,f,1,929
3373,2,FP2,2015-09-18,,,f,1,929
3369,3,Q1,2015-09-19,,,f,1,929
3370,4,Q2,2015-09-19,,,f,1,929
3371,5,Q3,2015-09-19,,,f,1,929
3374,6,FP3,2015-09-19,,,f,1,929
3368,7,R,2015-09-20,12:00:00,,f,16,929
3379,1,FP1,2015-09-25,,,f,1,930
3380,2,FP2,2015-09-25,,,f,1,930
3376,3,Q1,2015-09-26,,,f,1,930
3377,4,Q2,2015-09-26,,,f,1,930
3378,5,Q3,2015-09-26,,,f,1,930
3381,6,FP3,2015-09-26,,,f,1,930
3375,7,R,2015-09-27,05:00:00,,f,16,930
3386,1,FP1,2015-10-09,,,f,1,931
3387,2,FP2,2015-10-09,,,f,1,931
3383,3,Q1,2015-10-10,,,f,1,931
3384,4,Q2,2015-10-10,,,f,1,931
3385,5,Q3,2015-10-10,,,f,1,931
3388,6,FP3,2015-10-10,,,f,1,931
3382,7,R,2015-10-11,11:00:00,,f,16,931
3393,1,FP1,2015-10-23,,,f,1,932
3394,2,FP2,2015-10-23,,,f,1,932
3390,3,Q1,2015-10-24,,,f,1,932
3391,4,Q2,2015-10-24,,,f,1,932
3392,5,Q3,2015-10-24,,,f,1,932
3395,6,FP3,2015-10-24,,,f,1,932
3389,7,R,2015-10-25,19:00:00,,f,16,932
3400,1,FP1,2015-10-30,,,f,1,933
3401,2,FP2,2015-10-30,,,f,1,933
3397,3,Q1,2015-10-31,,,f,1,933
3398,4,Q2,2015-10-31,,,f,1,933
3399,5,Q3,2015-10-31,,,f,1,933
3402,6,FP3,2015-10-31,,,f,1,933
3396,7,R,2015-11-01,19:00:00,,f,16,933
3407,1,FP1,2015-11-13,,,f,1,934
3408,2,FP2,2015-11-13,,,f,1,934
3404,3,Q1,2015-11-14,,,f,1,934
3405,4,Q2,2015-11-14,,,f,1,934
3406,5,Q3,2015-11-14,,,f,1,934
3409,6,FP3,2015-11-14,,,f,1,934
3403,7,R,2015-11-15,16:00:00,,f,16,934
3414,1,FP1,2015-11-27,,,f,1,935
3415,2,FP2,2015-11-27,,,f,1,935
3411,3,Q1,2015-11-28,,,f,1,935
3412,4,Q2,2015-11-28,,,f,1,935
3413,5,Q3,2015-11-28,,,f,1,935
3416,6,FP3,2015-11-28,,,f,1,935
3410,7,R,2015-11-29,13:00:00,,f,16,935
3421,1,FP1,2016-03-18,,,f,1,936
3422,2,FP2,2016-03-18,,,f,1,936
3418,3,Q1,2016-03-19,,,f,1,936
3419,4,Q2,2016-03-19,,,f,1,936
3420,5,Q3,2016-03-19,,,f,1,936
3423,6,FP3,2016-03-19,,,f,1,936
3417,7,R,2016-03-20,05:00:00,,f,16,936
3428,1,FP1,2016-04-01,,,f,1,937
3429,2,FP2,2016-04-01,,,f,1,937
3425,3,Q1,2016-04-02,,,f,1,937
3426,4,Q2,2016-04-02,,,f,1,937
3427,5,Q3,2016-04-02,,,f,1,937
3430,6,FP3,2016-04-02,,,f,1,937
3424,7,R,2016-04-03,15:00:00,,f,16,937
3435,1,FP1,2016-04-15,,,f,1,938
3436,2,FP2,2016-04-15,,,f,1,938
3432,3,Q1,2016-04-16,,,f,1,938
3433,4,Q2,2016-04-16,,,f,1,938
3434,5,Q3,2016-04-16,,,f,1,938
3437,6,FP3,2016-04-16,,,f,1,938
3431,7,R,2016-04-17,06:00:00,,f,16,938
3442,1,FP1,2016-04-29,,,f,1,939
3443,2,FP2,2016-04-29,,,f,1,939
3439,3,Q1,2016-04-30,,,f,1,939
3440,4,Q2,2016-04-30,,,f,1,939
3441,5,Q3,2016-04-30,,,f,1,939
3444,6,FP3,2016-04-30,,,f,1,939
3438,7,R,2016-05-01,12:00:00,,f,16,939
3449,1,FP1,2016-05-13,,,f,1,940
3450,2,FP2,2016-05-13,,,f,1,940
3446,3,Q1,2016-05-14,,,f,1,940
3447,4,Q2,2016-05-14,,,f,1,940
3448,5,Q3,2016-05-14,,,f,1,940
3451,6,FP3,2016-05-14,,,f,1,940
3445,7,R,2016-05-15,12:00:00,,f,16,940
3456,1,FP1,2016-05-26,,,f,1,941
3457,2,FP2,2016-05-26,,,f,1,941
3453,3,Q1,2016-05-28,,,f,1,941
3454,4,Q2,2016-05-28,,,f,1,941
3455,5,Q3,2016-05-28,,,f,1,941
3458,6,FP3,2016-05-28,,,f,1,941
3452,7,R,2016-05-29,12:00:00,,f,16,941
3463,1,FP1,2016-06-10,,,f,1,942
3464,2,FP2,2016-06-10,,,f,1,942
3460,3,Q1,2016-06-11,,,f,1,942
3461,4,Q2,2016-06-11,,,f,1,942
3462,5,Q3,2016-06-11,,,f,1,942
3465,6,FP3,2016-06-11,,,f,1,942
3459,7,R,2016-06-12,18:00:00,,f,16,942
3470,1,FP1,2016-06-17,,,f,1,943
3471,2,FP2,2016-06-17,,,f,1,943
3467,3,Q1,2016-06-18,,,f,1,943
3468,4,Q2,2016-06-18,,,f,1,943
3469,5,Q3,2016-06-18,,,f,1,943
3472,6,FP3,2016-06-18,,,f,1,943
3466,7,R,2016-06-19,13:00:00,,f,16,943
3477,1,FP1,2016-07-01,,,f,1,944
3478,2,FP2,2016-07-01,,,f,1,944
3474,3,Q1,2016-07-02,,,f,1,944
3475,4,Q2,2016-07-02,,,f,1,944
3476,5,Q3,2016-07-02,,,f,1,944
3479,6,FP3,2016-07-02,,,f,1,944
3473,7,R,2016-07-03,12:00:00,,f,16,944
3484,1,FP1,2016-07-08,,,f,1,945
3485,2,FP2,2016-07-08,,,f,1,945
3481,3,Q1,2016-07-09,,,f,1,945
3482,4,Q2,2016-07-09,,,f,1,945
3483,5,Q3,2016-07-09,,,f,1,945
3486,6,FP3,2016-07-09,,,f,1,945
3480,7,R,2016-07-10,12:00:00,,f,16,945
3491,1,FP1,2016-07-22,,,f,1,946
3492,2,FP2,2016-07-22,,,f,1,946
3488,3,Q1,2016-07-23,,,f,1,946
3489,4,Q2,2016-07-23,,,f,1,946
3490,5,Q3,2016-07-23,,,f,1,946
3493,6,FP3,2016-07-23,,,f,1,946
3487,7,R,2016-07-24,12:00:00,,f,16,946
3498,1,FP1,2016-07-29,,,f,1,947
3499,2,FP2,2016-07-29,,,f,1,947
3495,3,Q1,2016-07-30,,,f,1,947
3496,4,Q2,2016-07-30,,,f,1,947
3497,5,Q3,2016-07-30,,,f,1,947
3500,6,FP3,2016-07-30,,,f,1,947
3494,7,R,2016-07-31,12:00:00,,f,16,947
3505,1,FP1,2016-08-26,,,f,1,948
3506,2,FP2,2016-08-26,,,f,1,948
3502,3,Q1,2016-08-27,,,f,1,948
3503,4,Q2,2016-08-27,,,f,1,948
3504,5,Q3,2016-08-27,,,f,1,948
3507,6,FP3,2016-08-27,,,f,1,948
3501,7,R,2016-08-28,12:00:00,,f,16,948
3512,1,FP1,2016-09-02,,,f,1,949
3513,2,FP2,2016-09-02,,,f,1,949
3509,3,Q1,2016-09-03,,,f,1,949
3510,4,Q2,2016-09-03,,,f,1,949
3511,5,Q3,2016-09-03,,,f,1,949
3514,6,FP3,2016-09-03,,,f,1,949
3508,7,R,2016-09-04,12:00:00,,f,16,949
3519,1,FP1,2016-09-16,,,f,1,950
3520,2,FP2,2016-09-16,,,f,1,950
3516,3,Q1,2016-09-17,,,f,1,950
3517,4,Q2,2016-09-17,,,f,1,950
3518,5,Q3,2016-09-17,,,f,1,950
3521,6,FP3,2016-09-17,,,f,1,950
3515,7,R,2016-09-18,12:00:00,,f,16,950
3526,1,FP1,2016-09-30,,,f,1,951
3527,2,FP2,2016-09-30,,,f,1,951
3523,3,Q1,2016-10-01,,,f,1,951
3524,4,Q2,2016-10-01,,,f,1,951
3525,5,Q3,2016-10-01,,,f,1,951
3528,6,FP3,2016-10-01,,,f,1,951
3522,7,R,2016-10-02,07:00:00,,f,16,951
3533,1,FP1,2016-10-07,,,f,1,952
3534,2,FP2,2016-10-07,,,f,1,952
3530,3,Q1,2016-10-08,,,f,1,952
3531,4,Q2,2016-10-08,,,f,1,952
3532,5,Q3,2016-10-08,,,f,1,952
3535,6,FP3,2016-10-08,,,f,1,952
3529,7,R,2016-10-09,05:00:00,,f,16,952
3540,1,FP1,2016-10-21,,,f,1,953
3541,2,FP2,2016-10-21,,,f,1,953
3537,3,Q1,2016-10-22,,,f,1,953
3538,4,Q2,2016-10-22,,,f,1,953
3539,5,Q3,2016-10-22,,,f,1,953
3542,6,FP3,2016-10-22,,,f,1,953
3536,7,R,2016-10-23,19:00:00,,f,16,953
3547,1,FP1,2016-10-28,,,f,1,954
3548,2,FP2,2016-10-28,,,f,1,954
3544,3,Q1,2016-10-29,,,f,1,954
3545,4,Q2,2016-10-29,,,f,1,954
3546,5,Q3,2016-10-29,,,f,1,954
3549,6,FP3,2016-10-29,,,f,1,954
3543,7,R,2016-10-30,19:00:00,,f,16,954
3554,1,FP1,2016-11-11,,,f,1,955
3555,2,FP2,2016-11-11,,,f,1,955
3551,3,Q1,2016-11-12,,,f,1,955
3552,4,Q2,2016-11-12,,,f,1,955
3553,5,Q3,2016-11-12,,,f,1,955
3556,6,FP3,2016-11-12,,,f,1,955
3550,7,R,2016-11-13,16:00:00,,f,16,955
3561,1,FP1,2016-11-25,,,f,1,956
3562,2,FP2,2016-11-25,,,f,1,956
3558,3,Q1,2016-11-26,,,f,1,956
3559,4,Q2,2016-11-26,,,f,1,956
3560,5,Q3,2016-11-26,,,f,1,956
3563,6,FP3,2016-11-26,,,f,1,956
3557,7,R,2016-11-27,13:00:00,,f,16,956
3568,1,FP1,2017-03-24,,,f,1,957
3569,2,FP2,2017-03-24,,,f,1,957
3565,3,Q1,2017-03-25,,,f,1,957
3566,4,Q2,2017-03-25,,,f,1,957
3567,5,Q3,2017-03-25,,,f,1,957
3570,6,FP3,2017-03-25,,,f,1,957
3564,7,R,2017-03-26,05:00:00,,f,16,957
3575,1,FP1,2017-04-07,,,f,1,958
3576,2,FP2,2017-04-07,,,f,1,958
3572,3,Q1,2017-04-08,,,f,1,958
3573,4,Q2,2017-04-08,,,f,1,958
3574,5,Q3,2017-04-08,,,f,1,958
3577,6,FP3,2017-04-08,,,f,1,958
3571,7,R,2017-04-09,06:00:00,,f,16,958
3582,1,FP1,2017-04-14,,,f,1,959
3583,2,FP2,2017-04-14,,,f,1,959
3579,3,Q1,2017-04-15,,,f,1,959
3580,4,Q2,2017-04-15,,,f,1,959
