id,number,name,date,race_number,wikipedia,is_cancelled,circuit_id,season_id
922,6,Monaco Grand Prix,2015-05-24,922,https://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,f,2,66
923,7,Canadian Grand Prix,2015-06-07,923,https://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix,f,44,66
924,8,Austrian Grand Prix,2015-06-21,924,https://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,f,34,66
925,9,British Grand Prix,2015-07-05,925,https://en.wikipedia.org/wiki/2015_British_Grand_Prix,f,1,66
926,10,Hungarian Grand Prix,2015-07-26,926,https://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,f,52,66
927,11,Belgian Grand Prix,2015-08-23,927,https://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,f,5,66
928,12,Italian Grand Prix,2015-09-06,928,https://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,f,7,66
929,13,Singapore Grand Prix,2015-09-20,929,https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,f,65,66
930,14,Japanese Grand Prix,2015-09-27,930,https://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,f,53,66
931,15,Russian Grand Prix,2015-10-11,931,https://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,f,70,66
932,16,United States Grand Prix,2015-10-25,932,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,f,69,66
933,17,Mexican Grand Prix,2015-11-01,933,https://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,f,23,66
934,18,Brazilian Grand Prix,2015-11-15,934,https://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,f,37,66
935,19,Abu Dhabi Grand Prix,2015-11-29,935,https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,f,66,66
936,1,Australian Grand Prix,2016-03-20,936,https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,f,59,67
937,2,Bahrain Grand Prix,2016-04-03,937,https://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,f,61,67
938,3,Chinese Grand Prix,2016-04-17,938,https://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,f,62,67
939,4,Russian Grand Prix,2016-05-01,939,https://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,f,70,67
940,5,Spanish Grand Prix,2016-05-15,940,https://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,f,56,67
941,6,Monaco Grand Prix,2016-05-29,941,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,f,2,67
942,7,Canadian Grand Prix,2016-06-12,942,https://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,f,44,67
943,8,European Grand Prix,2016-06-19,943,https://en.wikipedia.org/wiki/2016_European_Grand_Prix,f,71,67
944,9,Austrian Grand Prix,2016-07-03,944,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix,f,34,67
945,10,British Grand Prix,2016-07-10,945,https://en.wikipedia.org/wiki/2016_British_Grand_Prix,f,1,67
946,11,Hungarian Grand Prix,2016-07-24,946,https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix,f,52,67
947,12,German Grand Prix,2016-07-31,947,https://en.wikipedia.org/wiki/2016_German_Grand_Prix,f,33,67
948,13,Belgian Grand Prix,2016-08-28,948,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix,f,5,67
949,14,Italian Grand Prix,2016-09-04,949,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix,f,7,67
950,15,Singapore Grand Prix,2016-09-18,950,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,f,65,67
951,16,Malaysian Grand Prix,2016-10-02,951,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,f,60,67
952,17,Japanese Grand Prix,2016-10-09,952,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,f,53,67
953,18,United States Grand Prix,2016-10-23,953,https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix,f,69,67
954,19,Mexican Grand Prix,2016-10-30,954,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,f,23,67
955,20,Brazilian Grand Prix,2016-11-13,955,https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix,f,37,67
956,21,Abu Dhabi Grand Prix,2016-11-27,956,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,f,66,67
957,1,Australian Grand Prix,2017-03-26,957,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,f,59,68
958,2,Chinese Grand Prix,2017-04-09,958,https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,f,62,68
959,3,Bahrain Grand Prix,2017-04-16,959,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,f,61,68
960,4,Russian Grand Prix,2017-04-30,960,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,f,70,68
961,5,Spanish Grand Prix,2017-05-14,961,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,f,56,68
962,6,Monaco Grand Prix,2017-05-28,962,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,f,2,68
963,7,Canadian Grand Prix,2017-06-11,963,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,f,44,68
964,8,Azerbaijan Grand Prix,2017-06-25,964,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,f,71,68
965,9,Austrian Grand Prix,2017-07-09,965,https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,f,34,68
966,10,British Grand Prix,2017-07-16,966,https://en.wikipedia.org/wiki/2017_British_Grand_Prix,f,1,68
967,11,Hungarian Grand Prix,2017-07-30,967,https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,f,52,68
968,12,Belgian Grand Prix,2017-08-27,968,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,f,5,68
969,13,Italian Grand Prix,2017-09-03,969,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,f,7,68
970,14,Singapore Grand Prix,2017-09-17,970,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,f,65,68
971,15,Malaysian Grand Prix,2017-10-01,971,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,f,60,68
972,16,Japanese Grand Prix,2017-10-08,972,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,f,53,68
973,17,United States Grand Prix,2017-10-22,973,https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,f,69,68
974,18,Mexican Grand Prix,2017-10-29,974,https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,f,23,68
975,19,Brazilian Grand Prix,2017-11-12,975,https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix,f,37,68
976,20,Abu Dhabi Grand Prix,2017-11-26,976,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,f,66,68
977,1,Australian Grand Prix,2018-03-25,977,https://en.wikipedia.org/wiki/2018_Australian_Grand_Prix,f,59,69
978,2,Bahrain Grand Prix,2018-04-08,978,https://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix,f,61,69
979,3,Chinese Grand Prix,2018-04-15,979,https://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix,f,62,69
980,4,Azerbaijan Grand Prix,2018-04-29,980,https://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix,f,71,69
981,5,Spanish Grand Prix,2018-05-13,981,https://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix,f,56,69
982,6,Monaco Grand Prix,2018-05-27,982,https://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,f,2,69
983,7,Canadian Grand Prix,2018-06-10,983,https://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix,f,44,69
984,8,French Grand Prix,2018-06-24,984,https://en.wikipedia.org/wiki/2018_French_Grand_Prix,f,35,69
985,9,Austrian Grand Prix,2018-07-01,985,https://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix,f,34,69
986,10,British Grand Prix,2018-07-08,986,https://en.wikipedia.org/wiki/2018_British_Grand_Prix,f,1,69
987,11,German Grand Prix,2018-07-22,987,https://en.wikipedia.org/wiki/2018_German_Grand_Prix,f,33,69
988,12,Hungarian Grand Prix,2018-07-29,988,https://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,f,52,69
989,13,Belgian Grand Prix,2018-08-26,989,https://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,f,5,69
990,14,Italian Grand Prix,2018-09-02,990,https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,f,7,69
991,15,Singapore Grand Prix,2018-09-16,991,https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,f,65,69
992,16,Russian Grand Prix,2018-09-30,992,https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,f,70,69
993,17,Japanese Grand Prix,2018-10-07,993,https://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,f,53,69
994,18,United States Grand Prix,2018-10-21,994,https://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,f,69,69
995,19,Mexican Grand Prix,2018-10-28,995,https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,f,23,69
996,20,Brazilian Grand Prix,2018-11-11,996,https://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,f,37,69
997,21,Abu Dhabi Grand Prix,2018-11-25,997,https://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,f,66,69
998,1,Australian Grand Prix,2019-03-17,998,https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,f,59,70
999,2,Bahrain Grand Prix,2019-03-31,999,https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,f,61,70
1000,3,Chinese Grand Prix,2019-04-14,1000,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,f,62,70
1001,4,Azerbaijan Grand Prix,2019-04-28,1001,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,f,71,70
1002,5,Spanish Grand Prix,2019-05-12,1002,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,f,56,70
1003,6,Monaco Grand Prix,2019-05-26,1003,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,f,2,70
1004,7,Canadian Grand Prix,2019-06-09,1004,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,f,44,70
1005,8,French Grand Prix,2019-06-23,1005,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,f,35,70
1006,9,Austrian Grand Prix,2019-06-30,1006,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,f,34,70
1007,10,British Grand Prix,2019-07-14,1007,https://en.wikipedia.org/wiki/2019_British_Grand_Prix,f,1,70
1008,11,German Grand Prix,2019-07-28,1008,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,f,33,70
1009,12,Hungarian Grand Prix,2019-08-04,1009,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,f,52,70
1010,13,Belgian Grand Prix,2019-09-01,1010,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,f,5,70
1011,14,Italian Grand Prix,2019-09-08,1011,https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,f,7,70
1012,15,Singapore Grand Prix,2019-09-22,1012,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,f,65,70
1013,16,Russian Grand Prix,2019-09-29,1013,https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,f,70,70
1014,17,Japanese Grand Prix,2019-10-13,1014,https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,f,53,70
1015,18,Mexican Grand Prix,2019-10-27,1015,https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,f,23,70
1016,19,United States Grand Prix,2019-11-03,1016,https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,f,69,70
1017,20,Brazilian Grand Prix,2019-11-17,1017,https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,f,37,70
1018,21,Abu Dhabi Grand Prix,2019-12-01,1018,https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,f,66,70
1019,1,Austrian Grand Prix,2020-07-05,1019,https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,f,34,71
1020,2,Styrian Grand Prix,2020-07-12,1020,https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,f,34,71
1021,3,Hungarian Grand Prix,2020-07-19,1021,https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,f,52,71
1022,4,British Grand Prix,2020-08-02,1022,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,f,1,71
1023,5,70th Anniversary Grand Prix,2020-08-09,1023,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,f,1,71
1024,6,Spanish Grand Prix,2020-08-16,1024,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,f,56,71
1025,7,Belgian Grand Prix,2020-08-30,1025,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,f,5,71
1026,8,Italian Grand Prix,2020-09-06,1026,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,f,7,71
1027,9,Tuscan Grand Prix,2020-09-13,1027,https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,f,72,71
1028,10,Russian Grand Prix,2020-09-27,1028,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,f,70,71
1029,11,Eifel Grand Prix,2020-10-11,1029,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,f,8,71
1030,12,Portuguese Grand Prix,2020-10-25,1030,https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,f,73,71
1031,13,Emilia Romagna Grand Prix,2020-11-01,1031,https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,f,45,71
1032,14,Turkish Grand Prix,2020-11-15,1032,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,f,63,71
1033,15,Bahrain Grand Prix,2020-11-29,1033,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,f,61,71
1034,16,Sakhir Grand Prix,2020-12-06,1034,https://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,f,61,71
1035,17,Abu Dhabi Grand Prix,2020-12-13,1035,https://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,f,66,71
1036,1,Bahrain Grand Prix,2021-03-28,1036,https://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,f,61,72
1037,2,Emilia Romagna Grand Prix,2021-04-18,1037,https://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,f,45,72
1038,3,Portuguese Grand Prix,2021-05-02,1038,https://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,f,73,72
1039,4,Spanish Grand Prix,2021-05-09,1039,https://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,f,56,72
1040,5,Monaco Grand Prix,2021-05-23,1040,https://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,f,2,72
1041,6,Azerbaijan Grand Prix,2021-06-06,1041,https://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,f,71,72
1042,7,French Grand Prix,2021-06-20,1042,https://en.wikipedia.org/wiki/2021_French_Grand_Prix,f,35,72
1043,8,Styrian Grand Prix,2021-06-27,1043,https://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,f,34,72
1044,9,Austrian Grand Prix,2021-07-04,1044,https://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,f,34,72
1045,10,British Grand Prix,2021-07-18,1045,https://en.wikipedia.org/wiki/2021_British_Grand_Prix,f,1,72
1046,11,Hungarian Grand Prix,2021-08-01,1046,https://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,f,52,72
1047,12,Belgian Grand Prix,2021-08-29,1047,https://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,f,5,72
1048,13,Dutch Grand Prix,2021-09-05,1048,https://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,f,11,72
1049,14,Italian Grand Prix,2021-09-12,1049,https://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,f,7,72
1050,15,Russian Grand Prix,2021-09-26,1050,https://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,f,70,72
1051,16,Turkish Grand Prix,2021-10-10,1051,https://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,f,63,72
1052,17,United States Grand Prix,2021-10-24,1052,https://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,f,69,72
1054,19,São Paulo Grand Prix,2021-11-14,1054,https://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,f,37,72
1055,20,Qatar Grand Prix,2021-11-21,1055,https://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix,f,74,72
1056,21,Saudi Arabian Grand Prix,2021-12-05,1056,https://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix,f,75,72
1057,22,Abu Dhabi Grand Prix,2021-12-12,1057,https://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix,f,66,72
1058,1,Bahrain Grand Prix,2022-03-20,1058,https://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix,f,61,73
1059,2,Saudi Arabian Grand Prix,2022-03-27,1059,https://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix,f,75,73
1060,3,Australian Grand Prix,2022-04-10,1060,https://en.wikipedia.org/wiki/2022_Australian_Grand_Prix,f,59,73
1061,4,Emilia Romagna Grand Prix,2022-04-24,1061,https://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix,f,45,73
1062,5,Miami Grand Prix,2022-05-08,1062,https://en.wikipedia.org/wiki/2022_Miami_Grand_Prix,f,76,73
1063,6,Spanish Grand Prix,2022-05-22,1063,https://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix,f,56,73
1064,7,Monaco Grand Prix,2022-05-29,1064,https://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,f,2,73
1065,8,Azerbaijan Grand Prix,2022-06-12,1065,https://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix,f,71,73
1066,9,Canadian Grand Prix,2022-06-19,1066,https://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix,f,44,73
1067,10,British Grand Prix,2022-07-03,1067,https://en.wikipedia.org/wiki/2022_British_Grand_Prix,f,1,73
1068,11,Austrian Grand Prix,2022-07-10,1068,https://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix,f,34,73
1069,12,French Grand Prix,2022-07-24,1069,https://en.wikipedia.org/wiki/2022_French_Grand_Prix,f,35,73
1070,13,Hungarian Grand Prix,2022-07-31,1070,https://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix,f,52,73
1071,14,Belgian Grand Prix,2022-08-28,1071,https://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,f,5,73
1072,15,Dutch Grand Prix,2022-09-04,1072,https://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,f,11,73
1073,16,Italian Grand Prix,2022-09-11,1073,https://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,f,7,73
1074,17,Singapore Grand Prix,2022-10-02,1074,https://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,f,65,73
1075,18,Japanese Grand Prix,2022-10-09,1075,https://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,f,53,73
1076,19,United States Grand Prix,2022-10-23,1076,https://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,f,69,73
1079,22,Abu Dhabi Grand Prix,2022-11-20,1079,https://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,f,66,73
1080,1,Bahrain Grand Prix,2023-03-05,1080,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,f,61,74
1081,2,Saudi Arabian Grand Prix,2023-03-19,1081,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,f,75,74
1082,3,Australian Grand Prix,2023-04-02,1082,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,f,59,74
1083,4,Azerbaijan Grand Prix,2023-04-30,1083,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,f,71,74
1084,5,Miami Grand Prix,2023-05-07,1084,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,f,76,74
1085,6,Monaco Grand Prix,2023-05-28,1085,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,f,2,74
1086,7,Spanish Grand Prix,2023-06-04,1086,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,f,56,74
1087,8,Canadian Grand Prix,2023-06-18,1087,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,f,44,74
1088,9,Austrian Grand Prix,2023-07-02,1088,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,f,34,74
1089,10,British Grand Prix,2023-07-09,1089,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,f,1,74
1090,11,Hungarian Grand Prix,2023-07-23,1090,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,f,52,74
1091,12,Belgian Grand Prix,2023-07-30,1091,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,f,5,74
1092,13,Dutch Grand Prix,2023-08-27,1092,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,f,11,74
1093,14,Italian Grand Prix,2023-09-03,1093,https://en.wikipedia.org/wiki/2023_Italian_Grand_Prix,f,7,74
1094,15,Singapore Grand Prix,2023-09-17,1094,https://en.wikipedia.org/wiki/2023_Singapore_Grand_Prix,f,65,74
1095,16,Japanese Grand Prix,2023-09-24,1095,https://en.wikipedia.org/wiki/2023_Japanese_Grand_Prix,f,53,74
1096,17,Qatar Grand Prix,2023-10-08,1096,https://en.wikipedia.org/wiki/2023_Qatar_Grand_Prix,f,74,74
1097,18,United States Grand Prix,2023-10-22,1097,https://en.wikipedia.org/wiki/2023_United_States_Grand_Prix,f,69,74
1098,19,Mexico City Grand Prix,2023-10-29,1098,https://en.wikipedia.org/wiki/2023_Mexico_City_Grand_Prix,f,23,74
1099,20,São Paulo Grand Prix,2023-11-05,1099,https://en.wikipedia.org/wiki/2023_S%C3%A3o_Paulo_Grand_Prix,f,37,74
1100,21,Las Vegas Grand Prix,2023-11-19,1100,https://en.wikipedia.org/wiki/2023_Las_Vegas_Grand_Prix,f,77,74
1101,22,Abu Dhabi Grand Prix,2023-11-26,1101,https://en.wikipedia.org/wiki/2023_Abu_Dhabi_Grand_Prix,f,66,74
1102,1,Bahrain Grand Prix,2024-03-02,1102,https://en.wikipedia.org/wiki/2024_Bahrain_Grand_Prix,f,61,75
1103,2,Saudi Arabian Grand Prix,2024-03-09,1103,https://en.wikipedia.org/wiki/2024_Saudi_Arabian_Grand_Prix,f,75,75
1104,3,Australian Grand Prix,2024-03-24,1104,https://en.wikipedia.org/wiki/2024_Australian_Grand_Prix,f,59,75
1105,4,Japanese Grand Prix,2024-04-07,1105,https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix,f,53,75
1106,5,Chinese Grand Prix,2024-04-21,1106,https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix,f,62,75
1107,6,Miami Grand Prix,2024-05-05,1107,https://en.wikipedia.org/wiki/2024_Miami_Grand_Prix,f,76,75
1077,20,Mexico City Grand Prix,2022-10-30,1077,https://en.wikipedia.org/wiki/2022_Mexico_City_Grand_Prix,f,23,73
1078,21,São Paulo Grand Prix,2022-11-13,1078,https://en.wikipedia.org/wiki/2022_São_Paulo_Grand_Prix,f,37,73
1108,7,Emilia Romagna Grand Prix,2024-05-19,1108,https://en.wikipedia.org/wiki/2024_Emilia_Romagna_Grand_Prix,f,45,75
1109,8,Monaco Grand Prix,2024-05-26,1109,https://en.wikipedia.org/wiki/2024_Monaco_Grand_Prix,f,2,75
1110,9,Canadian Grand Prix,2024-06-09,1110,https://en.wikipedia.org/wiki/2024_Canadian_Grand_Prix,f,44,75
1111,10,Spanish Grand Prix,2024-06-23,1111,https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix,f,56,75
1112,11,Austrian Grand Prix,2024-06-30,1112,https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix,f,34,75
1113,12,British Grand Prix,2024-07-07,1113,https://en.wikipedia.org/wiki/2024_British_Grand_Prix,f,1,75
1114,13,Hungarian Grand Prix,2024-07-21,1114,https://en.wikipedia.org/wiki/2024_Hungarian_Grand_Prix,f,52,75
1115,14,Belgian Grand Prix,2024-07-28,1115,https://en.wikipedia.org/wiki/2024_Belgian_Grand_Prix,f,5,75
1116,15,Dutch Grand Prix,2024-08-25,1116,https://en.wikipedia.org/wiki/2024_Dutch_Grand_Prix,f,11,75
1117,16,Italian Grand Prix,2024-09-01,1117,https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix,f,7,75
1118,17,Azerbaijan Grand Prix,2024-09-15,1118,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,f,71,75
1119,18,Singapore Grand Prix,2024-09-22,1119,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,f,65,75
1120,19,United States Grand Prix,2024-10-20,1120,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,f,69,75
1121,20,Mexico City Grand Prix,2024-10-27,1121,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,f,23,75
1122,21,São Paulo Grand Prix,2024-11-03,1122,https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix,f,37,75
1123,22,Las Vegas Grand Prix,2024-11-23,1123,https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix,f,77,75
1124,23,Qatar Grand Prix,2024-12-01,1124,https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix,f,74,75
1125,24,Abu Dhabi Grand Prix,2024-12-08,1125,https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix,f,66,75
1053,18,Mexico City Grand Prix,2021-11-07,1053,https://en.wikipedia.org/wiki/2021_Mexico_City_Grand_Prix,f,23,72
1147,22,Las Vegas Grand Prix,2025-11-22,1147,https://en.wikipedia.org/wiki/2025_Las_Vegas_Grand_Prix,f,77,76
1148,23,Qatar Grand Prix,2025-11-30,1148,https://en.wikipedia.org/wiki/2025_Qatar_Grand_Prix,f,74,76
1149,24,Abu Dhabi Grand Prix,2025-12-07,1149,https://en.wikipedia.org/wiki/2025_Abu_Dhabi_Grand_Prix,f,66,76
1128,3,Japanese Grand Prix,2025-04-06,1128,https://en.wikipedia.org/wiki/2025_Japanese_Grand_Prix,f,53,76
1140,15,Dutch Grand Prix,2025-08-31,1140,https://en.wikipedia.org/wiki/2025_Dutch_Grand_Prix,f,11,76
1139,14,Hungarian Grand Prix,2025-08-03,1139,https://en.wikipedia.org/wiki/2025_Hungarian_Grand_Prix,f,52,76
1137,12,British Grand Prix,2025-07-06,1137,https://en.wikipedia.org/wiki/2025_British_Grand_Prix,f,1,76
1136,11,Austrian Grand Prix,2025-06-29,1136,https://en.wikipedia.org/wiki/2025_Austrian_Grand_Prix,f,34,76
1135,10,Canadian Grand Prix,2025-06-15,1135,https://en.wikipedia.org/wiki/2025_Canadian_Grand_Prix,f,44,76
1134,9,Spanish Grand Prix,2025-06-01,1134,https://en.wikipedia.org/wiki/2025_Spanish_Grand_Prix,f,56,76
1146,21,São Paulo Grand Prix,2025-11-09,1146,https://en.wikipedia.org/wiki/2025_S%C3%A3o_Paulo_Grand_Prix,f,37,76
1129,4,Bahrain Grand Prix,2025-04-13,1129,https://en.wikipedia.org/wiki/2025_Bahrain_Grand_Prix,f,61,76
1145,20,Mexico City Grand Prix,2025-10-26,1145,https://en.wikipedia.org/wiki/2025_Mexico_City_Grand_Prix,f,23,76
1138,13,Belgian Grand Prix,2025-07-27,1138,https://en.wikipedia.org/wiki/2025_Belgian_Grand_Prix,f,5,76
